Time,Interior Temp,Exterior Temp,Relative Humidity,Air Pressure,Acceleration (X),Acceleration (Z)
5200,-11.37,-30.73,3.52,1.42,-0.083,0.436
5201,-11.37,-30.73,3.52,1.42,-0.009,0.391
5202,-11.37,-30.73,3.68,1.42,0.006,0.362
5203,-13.13,-30.73,3.52,1.42,-0.009,0.347
5204,-12.25,-30.73,3.99,1.42,0.021,0.243
5205,-11.37,-30.73,3.99,1.42,0.154,0.421
5206,-13.13,-30.73,3.99,1.42,0.095,0.317
5207,-11.37,-30.73,3.52,1.41,-0.112,0.213
5208,-12.25,-30.73,3.68,1.41,0.021,0.51
5209,-11.37,-30.73,3.99,1.42,-0.438,0.376
5210,-12.25,-30.73,4.62,1.41,-0.186,0.584
5211,-11.37,-30.73,3.99,1.41,-0.127,0.717
5212,-12.25,-30.73,3.99,1.41,-0.275,0.539
5213,-12.25,-31.61,3.83,1.41,-0.127,0.524
5214,-11.37,-31.61,3.83,1.41,-0.29,0.213
5215,-13.13,-31.61,3.99,1.41,-0.261,0.11
5216,-11.37,-31.61,3.68,1.41,-0.32,0.362
5217,-12.25,-31.61,3.52,1.41,-0.423,0.139
5218,-12.25,-31.61,3.83,1.41,-0.364,0.51
5219,-12.25,-31.61,3.83,1.41,-0.379,0.169
5220,-11.37,-31.61,3.68,1.41,-0.335,0.628
5221,-12.25,-31.61,3.68,1.41,-0.409,0.184
5222,-12.25,-31.61,3.68,1.41,-0.32,0.554
5223,-13.13,-31.61,3.68,1.39,-0.261,0.169
5224,-13.13,-31.61,3.68,1.39,-0.186,0.406
5225,-12.25,-31.61,3.68,1.39,0.095,0.169
5226,-13.13,-31.61,3.52,1.39,-0.246,0.139
5227,-11.37,-31.61,3.52,1.39,-0.305,0.332
5228,-13.13,-31.61,3.83,1.39,0.036,0.317
5229,-12.25,-31.61,3.99,1.39,-0.038,0.317
5230,-12.25,-31.61,4.15,1.39,0.006,0.258
5231,-13.13,-31.61,4.15,1.39,0.095,0.436
5232,-12.25,-31.61,3.83,1.39,0.139,0.376
5233,-12.25,-31.61,3.68,1.39,0.006,0.154
5234,-12.25,-31.61,3.83,1.37,-0.261,0.391
5235,-12.25,-31.61,3.99,1.37,-0.157,0.376
5236,-12.25,-31.61,3.99,1.37,-0.098,0.45
5237,-13.13,-31.61,3.68,1.37,-0.201,0.436
5238,-13.13,-31.61,3.99,1.37,0.169,0.287
5239,-12.25,-31.61,3.68,1.37,0.169,0.673
5240,-13.13,-31.61,3.68,1.39,-0.438,-0.172
5241,-12.25,-31.61,3.68,1.37,0.199,0.569
5242,-12.25,-31.61,3.99,1.37,0.169,0.406
5243,-13.13,-31.61,3.83,1.37,0.154,0.362
5244,-12.25,-31.61,3.99,1.37,-0.142,0.569
5245,-12.25,-34.25,3.83,1.35,0.065,0.554
5246,-12.25,-32.49,3.68,1.37,-0.186,0.658
5247,-12.25,-32.49,3.68,1.35,-0.186,0.495
5248,-12.25,-32.49,3.68,1.37,-0.246,0.465
5249,-12.25,-32.49,3.52,1.35,-0.038,0.273
5250,-13.13,-33.37,3.52,1.35,-0.068,0.332
5251,-13.13,-33.37,3.99,1.35,-0.231,0.391
5252,-12.25,-33.37,3.99,1.35,-0.142,0.317
5253,-13.13,-33.37,3.99,1.35,0.006,0.317
5254,-13.13,-33.37,3.52,1.35,-0.098,0.243
5255,-12.25,-33.37,4.15,1.35,0.021,0.332
5256,-13.13,-33.37,3.99,1.35,-0.024,0.332
5257,-12.25,-33.37,3.52,1.35,-0.024,0.213
5258,-13.13,-33.37,3.99,1.35,0.125,0.228
5259,-12.25,-33.37,3.52,1.35,0.006,0.45
5260,-13.13,-33.37,4.15,1.35,-0.009,0.332
5261,-13.13,-33.37,3.68,1.35,0.065,0.287
5262,-12.25,-33.37,3.83,1.35,0.036,0.406
5263,-14.01,-33.37,3.99,1.35,-0.261,0.48
5264,-13.13,-33.37,3.68,1.33,-0.068,0.495
5265,-13.13,-33.37,3.99,1.35,-0.068,0.421
5266,-13.13,-33.37,3.52,1.35,-0.083,0.228
5267,-13.13,-33.37,3.83,1.35,-0.335,0.347
5268,-13.13,-33.37,4.15,1.33,-0.216,0.628
5269,-13.13,-33.37,3.99,1.33,-0.32,0.539
5270,-13.13,-33.37,4.15,1.33,0.258,0.465
5271,-13.13,-33.37,3.68,1.33,0.095,0.539
5272,-12.25,-33.37,3.68,1.33,-0.201,0.539
5273,-13.13,-33.37,3.68,1.33,-0.038,0.48
5274,-13.13,-33.37,3.83,1.33,0.051,0.465
5275,-14.01,-33.37,3.99,1.33,0.154,0.317
5276,-13.13,-33.37,3.99,1.33,0.095,0.243
5277,-12.25,-33.37,3.52,1.33,-0.186,0.421
5278,-12.25,-33.37,3.68,1.33,0.095,0.539
5279,-13.13,-33.37,3.52,1.33,0.154,0.48
5280,-13.13,-33.37,3.68,1.33,0.065,0.465
5281,-13.13,-33.37,3.68,1.33,-0.068,0.421
5282,-12.25,-33.37,3.52,1.33,-0.083,0.391
5283,-12.25,-33.37,3.83,1.33,-0.142,0.362
5284,-14.01,-33.37,3.99,1.33,-0.053,0.362
5285,-12.25,-33.37,3.52,1.33,0.11,0.45
5286,-12.25,-33.37,3.52,1.33,-0.246,0.421
5287,-14.01,-33.37,3.83,1.33,-0.201,0.465
5288,-13.13,-34.25,3.52,1.31,-0.024,0.376
5289,-13.13,-33.37,3.99,1.33,-0.053,0.302
5290,-12.25,-33.37,3.99,1.31,0.125,0.317
5291,-13.13,-33.37,3.99,1.31,0.184,0.524
5292,-13.13,-33.37,3.99,1.31,-0.083,0.539
5293,-13.13,-33.37,3.99,1.31,0.021,0.613
5294,-13.13,-33.37,3.83,1.31,0.021,0.495
5295,-13.13,-33.37,3.68,1.31,0.036,0.51
5296,-14.01,-33.37,3.52,1.31,-0.024,0.421
5297,-13.13,-33.37,3.83,1.31,-0.024,0.184
5298,-13.13,-33.37,4.15,1.31,-0.157,0.258
5299,-13.13,-33.37,3.36,1.31,-0.172,0.51
5300,-13.13,-32.49,4.15,1.31,-0.172,0.51
5301,-13.13,-33.37,3.68,1.31,-0.275,0.332
5302,-14.01,-33.37,3.99,1.31,-0.216,0.347
5303,-13.13,-33.37,3.68,1.31,-0.127,0.599
5304,-14.01,-33.37,3.68,1.3,-0.201,0.376
5305,-13.13,-33.37,3.68,1.31,-0.142,0.45
5306,-14.01,-33.37,3.99,1.3,-0.009,0.45
5307,-14.01,-33.37,3.68,1.3,-0.083,0.554
5308,-14.01,-33.37,3.52,1.3,-0.186,0.465
5309,-13.13,-33.37,3.99,1.3,-0.009,0.584
5310,-14.01,-33.37,4.15,1.3,-0.009,0.524
5311,-14.01,-33.37,3.2,1.3,-0.098,0.599
5312,-14.01,-33.37,3.52,1.3,-0.142,0.436
5313,-14.01,-33.37,3.99,1.3,-0.127,0.45
5314,-13.13,-33.37,3.99,1.28,0.051,0.436
5315,-13.13,-33.37,3.52,1.3,-0.053,0.524
5316,-14.01,-33.37,3.99,1.3,-0.053,0.539
5317,-14.01,-33.37,3.99,1.3,-0.098,0.421
5318,-13.13,-33.37,3.68,1.3,-0.127,0.258
5319,-13.13,-33.37,3.99,1.35,-0.024,0.347
5320,-14.01,-33.37,3.68,1.28,-0.098,0.302
5321,-14.89,-33.37,3.99,1.28,-0.068,0.436
5322,-14.01,-33.37,3.68,1.28,-0.053,0.332
5323,-13.13,-33.37,3.52,1.28,-0.053,0.287
5324,-14.01,-34.25,3.52,1.28,-0.186,0.317
5325,-14.89,-34.25,3.52,1.28,-0.024,0.347
5326,-14.01,-34.25,3.68,1.28,0.036,0.406
5327,-14.01,-34.25,3.99,1.28,0.036,0.421
5328,-14.01,-34.25,3.99,1.28,0.036,0.51
5329,-14.01,-34.25,4.15,1.28,-0.009,0.184
5330,-13.13,-34.25,3.68,1.28,-0.157,0.584
5331,-13.13,-34.25,4.31,1.28,-0.201,0.599
5332,-14.01,-34.25,3.52,1.28,-0.172,0.391
5333,-14.01,-35.13,3.68,1.26,-0.038,0.376
5334,-14.01,-35.13,3.52,1.26,-0.127,0.376
5335,-14.01,-35.13,3.68,1.26,-0.053,0.45
5336,-14.01,-35.13,3.99,1.26,-0.038,0.406
5337,-14.01,-35.13,3.68,1.26,-0.172,0.495
5338,-14.01,-34.25,3.52,1.28,-0.201,0.524
5339,-14.01,-34.25,3.68,1.26,-0.098,0.48
5340,-14.89,-34.25,3.83,1.26,0.021,0.376
5341,-13.13,-34.25,3.99,1.13,0.021,0.243
5342,-14.01,-34.25,3.52,1.26,-0.142,0.421
5343,-14.89,-34.25,3.83,1.26,-0.127,0.391
5344,-13.13,-34.25,3.68,1.26,-0.038,0.317
5345,-14.01,-34.25,3.99,1.26,0.036,0.199
5346,-14.01,-34.25,3.99,1.26,-0.201,0.436
5347,-14.01,-34.25,3.83,1.26,0.006,0.332
5348,-14.01,-34.25,3.99,1.26,-0.009,0.228
5349,-14.01,-34.25,3.52,1.26,-0.038,0.139
5350,-14.01,-34.25,3.99,1.26,-0.068,0.273
5351,-13.13,-34.25,3.83,1.24,0.021,0.347
5352,-14.01,-34.25,3.83,1.26,-0.038,0.465
5353,-14.01,-33.37,4.15,1.24,-0.053,0.613
5354,-13.13,-34.25,3.83,1.24,-0.201,0.347
5355,-14.01,-34.25,3.99,1.24,0.095,0.362
5356,-14.89,-34.25,3.68,1.24,0.051,0.332
5357,-14.01,-34.25,3.52,1.24,0.036,0.258
5358,-14.01,-34.25,3.52,1.24,-0.127,0.302
5359,-14.01,-34.25,3.52,1.24,-0.098,0.362
5360,-14.89,-34.25,3.68,1.24,0.006,0.48
5361,-14.01,-34.25,3.68,1.24,-0.127,0.362
5362,-14.01,-34.25,3.99,1.24,-0.142,0.273
5363,-14.89,-34.25,3.83,1.24,-0.053,0.332
5364,-14.01,-34.25,3.99,1.24,-0.186,0.421
5365,-14.01,-34.25,3.52,1.24,-0.261,0.332
5366,-14.89,-34.25,4.15,1.24,-0.216,0.48
5367,-14.01,-34.25,3.52,1.24,-0.201,0.287
5368,-14.01,-34.25,4.94,1.24,0.065,0.391
5369,-14.01,-34.25,3.52,1.24,-0.053,0.421
5370,-14.01,-34.25,3.83,1.22,-0.068,0.436
5371,-14.01,-35.13,3.68,1.24,0.228,0.347
5372,-14.01,-34.25,3.99,1.22,-0.098,0.495
5373,-14.01,-35.13,3.68,1.22,-0.038,0.436
5374,-14.01,-34.25,3.52,1.22,0.006,0.362
5375,-15.77,-34.25,3.68,1.22,-0.038,0.51
5376,-14.01,-34.25,3.83,1.22,-0.112,0.539
5377,-14.89,-34.25,3.36,1.22,-0.112,0.184
5378,-14.89,-34.25,3.52,1.22,-0.186,0.228
5379,-14.01,-34.25,3.52,1.22,-0.098,0.436
5380,-14.89,-34.25,3.99,1.22,-0.157,0.243
5381,-14.01,-35.13,3.52,1.22,0.051,0.287
5382,-14.01,-34.25,3.68,1.22,-0.024,0.436
5383,-14.01,-34.25,3.52,1.2,0.051,0.421
5384,-14.01,-34.25,3.52,1.22,-0.261,0.154
5385,-14.01,-34.25,3.68,1.22,-0.261,0.258
5386,-14.01,-34.25,3.52,1.22,0.065,0.376
5387,-14.01,-34.25,3.83,1.2,0.036,0.302
5388,-14.01,-34.25,3.52,1.22,-0.172,0.45
5389,-14.89,-34.25,3.68,1.2,-0.216,0.154
5390,-14.01,-34.25,3.99,1.2,0.021,0.213
5391,-14.89,-34.25,3.99,1.22,-0.261,0.465
5392,-14.89,-34.25,3.68,1.22,-0.216,0.465
5393,-14.89,-34.25,3.99,1.2,-0.157,0.45
5394,-14.89,-34.25,3.68,1.2,-0.098,0.213
5395,-14.01,-34.25,3.99,1.2,-0.098,0.347
5396,-14.01,-34.25,3.83,1.2,-0.009,0.332
5397,-14.89,-34.25,3.68,1.2,-0.038,0.287
5398,-14.01,-34.25,3.52,1.22,0.08,0.406
5399,-15.77,-34.25,3.68,1.22,-0.098,0.406
5400,-14.89,-33.37,3.68,1.2,-0.32,0.287
5401,-14.01,-34.25,3.99,1.2,-0.098,0.006
5402,-14.89,-33.37,3.68,1.19,-0.364,0.421
5403,-14.01,-34.25,4.15,1.2,-0.068,0.554
5404,-14.89,-33.37,3.99,1.2,-0.024,0.258
5405,-14.89,-34.25,3.83,1.2,0.021,0.584
5406,-14.89,-34.25,3.52,1.2,0.065,0.687
5407,-14.89,-34.25,3.52,1.2,0.065,0.687
5408,-14.89,-34.25,3.99,1.2,-0.009,0.139
5409,-14.89,-34.25,3.83,1.2,-0.29,0.273
5410,-14.01,-34.25,3.52,1.2,-0.098,0.184
5411,-15.77,-34.25,3.83,1.2,0.169,0.332
5412,-14.89,-34.25,3.99,1.2,-0.29,0.273
5413,-14.89,-34.25,3.52,1.2,-0.201,0.139
5414,-15.77,-34.25,3.68,1.2,-0.009,0.287
5415,-14.89,-34.25,3.99,1.2,-0.216,0.258
5416,-15.77,-34.25,3.83,1.19,-0.112,0.169
5417,-15.77,-34.25,3.99,1.19,-0.127,0.362
5418,-15.77,-35.13,3.99,1.2,-0.009,0.258
5419,-14.89,-35.13,3.99,1.19,0.139,0.317
5420,-14.89,-35.13,3.52,1.19,-0.083,0.51
5421,-14.89,-35.13,3.68,1.19,-0.112,0.554
5422,-14.89,-35.13,3.99,1.19,-0.216,0.421
5423,-14.89,-35.13,4.15,1.19,0.006,0.347
5424,-15.77,-35.13,3.83,1.19,0.021,0.362
5425,-14.89,-35.13,3.99,1.19,-0.172,0.332
5426,-14.89,-35.13,3.68,1.19,-0.098,0.495
5427,-14.89,-35.13,3.99,1.19,-0.157,0.48
5428,-15.77,-35.13,3.68,1.19,-0.038,0.599
5429,-15.77,-35.13,3.68,1.19,-0.305,0.48
5430,-15.77,-35.13,3.68,1.19,-0.038,0.524
5431,-15.77,-35.13,3.68,1.19,0.065,0.524
5432,-15.77,-35.13,3.83,1.19,-0.053,0.495
5433,-14.89,-35.13,3.99,1.19,-0.068,0.436
5434,-14.89,-35.13,3.83,1.17,-0.112,0.376
5435,-14.89,-35.13,3.99,1.19,-0.038,0.45
5436,-14.89,-35.13,4.15,1.17,0.036,0.495
5437,-14.89,-35.13,3.99,1.17,-0.053,0.45
5438,-14.89,-34.25,3.99,1.17,-0.009,0.243
5439,-15.77,-34.25,3.52,1.17,-0.009,0.436
5440,-14.89,-35.13,3.99,1.17,-0.038,0.436
5441,-15.77,-34.25,3.68,1.17,-0.142,0.347
5442,-15.77,-34.25,3.99,1.17,-0.083,0.391
5443,-15.77,-34.25,3.99,1.17,-0.068,0.391
5444,-14.89,-34.25,3.99,1.17,-0.083,0.332
5445,-15.77,-34.25,3.99,1.17,-0.127,0.376
5446,-14.89,-34.25,3.99,1.17,-0.024,0.421
5447,-15.77,-35.13,3.83,1.17,-0.024,0.391
5448,-14.89,-35.13,3.99,1.17,-0.142,0.243
5449,-14.89,-35.13,3.99,1.17,-0.098,0.406
5450,-15.77,-35.13,3.68,1.17,-0.009,0.347
5451,-15.77,-35.13,3.68,1.17,0.036,0.317
5452,-15.77,-35.13,3.99,1.17,0.051,0.376
5453,-14.89,-35.13,3.68,1.17,0.051,0.391
5454,-14.89,-34.25,3.99,1.17,0.006,0.347
5455,-15.77,-34.25,3.99,1.17,-0.098,0.273
5456,-15.77,-34.25,3.68,1.17,-0.275,0.317
5457,-14.89,-36.01,3.68,1.17,-0.038,0.362
5458,-14.89,-34.25,4.15,1.15,-0.053,0.302
5459,-14.89,-34.25,4.15,1.17,-0.024,0.376
5460,-15.77,-34.25,3.52,1.17,-0.038,0.421
5461,-15.77,-34.25,3.99,1.15,-0.068,0.362
5462,-16.65,-34.25,3.99,1.17,-0.127,0.391
5463,-14.89,-34.25,3.52,1.17,-0.127,0.376
5464,-14.89,-34.25,3.68,1.15,-0.053,0.48
5465,-15.77,-34.25,4.15,1.17,-0.038,0.45
5466,-14.89,-34.25,3.68,1.15,0.065,0.376
5467,-15.77,-34.25,3.99,1.15,0.08,0.421
5468,-15.77,-34.25,4.15,1.15,0.065,0.125
5469,-14.89,-34.25,3.68,1.15,-0.053,0.213
5470,-15.77,-34.25,3.99,1.15,-0.127,0.184
5471,-14.89,-34.25,4.15,1.15,-0.009,0.376
5472,-15.77,-34.25,3.83,1.15,-0.083,0.376
5473,-15.77,-34.25,3.68,1.15,-0.053,0.317
5474,-15.77,-34.25,3.83,1.15,-0.083,0.406
5475,-16.65,-34.25,3.52,1.15,-0.127,0.51
5476,-14.89,-34.25,3.68,1.15,-0.261,0.465
5477,-15.77,-34.25,4.15,1.15,-0.364,0.273
5478,-14.89,-35.13,3.99,1.15,-0.275,0.406
5479,-16.65,-34.25,4.15,1.15,-0.201,0.45
5480,-15.77,-34.25,3.99,1.15,-0.201,0.243
5481,-15.77,-35.13,3.99,1.15,-0.216,0.228
5482,-15.77,-35.13,3.83,1.15,-0.009,0.317
5483,-14.89,-35.13,4.15,1.15,-0.142,0.524
5484,-16.65,-35.13,3.68,1.15,0.036,0.243
5485,-15.77,-35.13,3.83,1.15,0.021,0.362
5486,-14.89,-35.13,4.15,1.15,0.11,0.391
5487,-14.89,-35.13,3.83,1.15,-0.172,0.199
5488,-15.77,-35.13,3.68,1.15,-0.157,0.228
5489,-14.89,-35.13,3.52,1.13,0.021,0.48
5490,-16.65,-35.13,3.99,1.15,-0.024,0.258
5491,-14.89,-35.13,3.99,1.13,-0.172,0.51
5492,-14.89,-35.13,3.83,1.13,-0.186,0.332
5493,-16.65,-35.13,4.15,1.13,0.036,0.273
5494,-16.65,-35.13,4.15,1.13,0.036,0.184
5495,-15.77,-35.13,3.99,1.13,-0.142,0.243
5496,-15.77,-35.13,3.99,1.15,-0.127,0.391
5497,-15.77,-35.13,3.68,1.13,-0.038,0.436
5498,-15.77,-35.13,3.99,1.13,0.065,0.48
5499,-15.77,-36.01,3.68,1.15,-0.053,0.48
5500,-16.65,-35.13,3.68,1.13,-0.112,0.243
5501,-15.77,-35.13,4.15,1.15,-0.112,0.643
5502,-16.65,-35.13,3.99,1.13,-0.172,0.376
5503,-15.77,-35.13,3.83,1.13,-0.068,0.362
5504,-16.65,-35.13,3.99,1.13,-0.142,0.243
5505,-15.77,-35.13,3.99,1.13,-0.172,0.332
5506,-15.77,-35.13,3.99,1.13,-0.098,0.465
5507,-14.89,-35.13,3.99,1.13,0.036,0.391
5508,-15.77,-35.13,3.83,1.13,-0.068,0.465
5509,-15.77,-35.13,3.68,1.13,-0.068,0.302
5510,-15.77,-35.13,3.68,1.13,-0.038,0.258
5511,-15.77,-34.25,3.99,1.13,-0.127,0.317
5512,-15.77,-34.25,4.15,1.13,-0.083,0.287
5513,-15.77,-34.25,3.99,1.13,-0.053,0.332
5514,-16.65,-34.25,3.68,1.13,-0.083,0.376
5515,-15.77,-34.25,3.83,1.13,0.021,0.539
5516,-15.77,-34.25,3.99,1.13,-0.038,0.495
5517,-15.77,-34.25,3.68,1.13,-0.083,0.228
5518,-15.77,-34.25,3.99,1.13,-0.068,0.347
5519,-16.65,-34.25,3.68,1.11,-0.068,0.495
5520,-15.77,-34.25,4.15,1.13,-0.246,0.362
5521,-15.77,-34.25,4.15,1.13,-0.201,0.317
5522,-15.77,-34.25,4.31,1.13,0.08,0.391
5523,-15.77,-34.25,3.83,1.13,0.095,0.45
5524,-16.65,-35.13,4.31,1.13,0.051,0.599
5525,-15.77,-35.13,3.83,1.13,-0.201,0.08
5526,-15.77,-35.13,4.31,1.13,-0.305,0.243
5527,-15.77,-35.13,4.15,1.13,-0.142,0.569
5528,-15.77,-35.13,3.68,1.13,-0.112,0.465
5529,-15.77,-35.13,3.83,1.13,-0.068,0.362
5530,-16.65,-35.13,4.31,1.11,-0.098,0.539
5531,-15.77,-35.13,4.31,1.13,-0.157,0.258
5532,-15.77,-35.13,3.99,1.13,-0.038,0.287
5533,-15.77,-35.13,4.31,1.13,-0.142,0.332
5534,-16.65,-35.13,3.52,1.13,-0.231,0.213
5535,-15.77,-35.13,4.15,1.13,-0.157,0.287
5536,-15.77,-35.13,4.15,1.11,-0.231,0.317
5537,-15.77,-35.13,4.15,1.11,-0.068,0.08
5538,-15.77,-35.13,4.15,1.13,0.125,0.332
5539,-15.77,-35.13,3.83,1.11,-0.068,0.495
5540,-15.77,-35.13,3.83,1.11,-0.29,0.332
5541,-16.65,-35.13,4.31,1.13,-0.201,0.465
5542,-15.77,-35.13,4.31,1.11,0.021,0.406
5543,-15.77,-35.13,4.31,1.11,-0.038,0.228
5544,-15.77,-35.13,4.15,1.11,-0.083,0.184
5545,-16.65,-35.13,3.99,1.11,-0.024,0.184
5546,-16.65,-35.13,4.15,1.11,-0.157,0.228
5547,-15.77,-34.25,3.99,1.11,0.125,0.302
5548,-16.65,-34.25,3.83,1.11,-0.186,0.391
5549,-15.77,-34.25,3.83,1.11,-0.098,0.243
5550,-15.77,-34.25,4.15,1.11,-0.083,0.332
5551,-16.65,-34.25,4.31,1.11,0.065,0.391
5552,-15.77,-34.25,3.83,1.11,-0.275,0.48
5553,-16.65,-34.25,4.15,1.15,-0.246,0.406
5554,-15.77,-34.25,3.83,1.11,-0.275,0.495
5555,-16.65,-34.25,3.83,1.11,-0.379,0.45
5556,-16.65,-34.25,4.47,1.11,-0.275,0.421
5557,-15.77,-34.25,4.31,1.11,-0.216,0.421
5558,-16.65,-34.25,4.15,1.11,0.095,0.465
5559,-16.65,-34.25,4.31,1.11,0.125,0.554
5560,-15.77,-34.25,4.47,1.11,0.036,0.599
5561,-17.53,-34.25,4.47,1.11,-0.068,0.524
5562,-16.65,-34.25,4.47,1.11,-0.142,0.628
5563,-15.77,-34.25,3.99,1.11,-0.098,0.88
5564,-16.65,-34.25,3.99,1.09,-0.186,0.702
5565,-16.65,-34.25,4.15,1.09,0.08,0.48
5566,-15.77,-34.25,4.15,1.09,-0.246,0.287
5567,-15.77,-34.25,3.83,1.09,-0.364,0.51
5568,-15.77,-34.25,4.15,1.09,0.258,0.554
5569,-16.65,-34.25,3.83,1.11,0.258,0.835
5570,-16.65,-34.25,4.31,1.09,-0.098,0.421
5571,-15.77,-35.13,4.31,1.09,-0.127,0.287
5572,-15.77,-34.25,4.31,1.09,-0.275,0.347
5573,-16.65,-34.25,3.99,1.09,-0.275,0.554
5574,-16.65,-34.25,4.47,1.09,-0.172,0.643
5575,-16.65,-34.25,4.62,1.09,-0.379,0.243
5576,-16.65,-34.25,4.31,1.09,0.228,0.465
5577,-16.65,-34.25,4.15,1.09,0.184,0.45
5578,-15.77,-34.25,4.47,1.09,0.051,0.139
5579,-17.53,-34.25,4.31,1.09,-0.068,0.213
5580,-16.65,-34.25,4.62,1.09,-0.261,0.406
5581,-16.65,-34.25,3.99,1.09,-0.098,0.154
5582,-16.65,-34.25,4.62,1.09,0.065,0.51
5583,-16.65,-34.25,4.47,1.09,-0.024,0.332
5584,-16.65,-34.25,4.47,1.09,-0.127,0.302
5585,-16.65,-35.13,4.15,1.09,-0.275,0.08
5586,-16.65,-35.13,4.15,1.09,-0.186,0.687
5587,-16.65,-35.13,4.31,1.09,-0.098,0.51
5588,-16.65,-35.13,4.31,1.09,-0.038,0.495
5589,-16.65,-35.13,3.99,1.09,-0.157,0.258
5590,-16.65,-35.13,4.31,1.09,0.08,0.495
5591,-16.65,-35.13,4.31,1.09,-0.231,0.51
5592,-16.65,-35.13,4.47,1.09,-0.172,0.48
5593,-15.77,-35.13,3.83,1.11,-0.053,0.717
5594,-16.65,-35.13,4.15,1.09,-0.394,0.302
5595,-16.65,-35.13,4.62,1.09,0.302,0.347
5596,-16.65,-34.25,4.47,1.09,0.213,0.347
5597,-16.65,-34.25,4.62,1.08,0.11,0.45
5598,-16.65,-34.25,4.31,1.08,0.11,0.362
5599,-16.65,-34.25,4.62,1.08,-0.024,0.391
5600,-16.65,-34.25,4.31,1.08,-0.112,0.302
5601,-16.65,-34.25,4.15,1.08,-0.216,0.406
5602,-17.53,-34.25,4.15,1.09,-0.186,0.524
5603,-16.65,-34.25,4.31,1.08,-0.32,0.317
5604,-16.65,-34.25,4.31,1.08,-0.246,0.406
5605,-17.53,-34.25,4.15,1.08,-0.068,0.139
5606,-16.65,-34.25,4.62,1.08,0.08,0.51
5607,-16.65,-34.25,4.31,1.08,-0.186,0.228
5608,-16.65,-34.25,4.31,1.08,-0.083,0.347
5609,-17.53,-34.25,4.47,1.08,-0.127,0.599
5610,-17.53,-34.25,4.31,1.08,-0.275,0.45
5611,-17.53,-34.25,4.15,1.08,-0.231,0.228
5612,-16.65,-34.25,4.62,1.08,-0.29,0.539
5613,-16.65,-34.25,4.47,1.08,-0.127,0.51
5614,-17.53,-34.25,4.62,1.08,-0.142,0.569
5615,-17.53,-34.25,4.15,1.08,-0.186,0.213
5616,-16.65,-34.25,4.15,1.08,-0.261,0.347
5617,-16.65,-34.25,4.62,1.08,-0.098,0.643
5618,-17.53,-34.25,4.78,1.08,-0.394,0.465
5619,-16.65,-34.25,4.31,1.08,-0.305,0.658
5620,-16.65,-34.25,4.31,1.08,-0.216,0.658
5621,-16.65,-33.37,4.62,1.08,-0.201,0.406
5622,-16.65,-33.37,4.15,1.08,0.095,0.613
5623,-17.53,-33.37,4.47,1.08,-0.246,0.45
5624,-16.65,-33.37,4.47,1.08,0.065,0.332
5625,-16.65,-33.37,4.47,1.08,-0.305,0.51
5626,-16.65,-33.37,4.47,1.08,-0.201,0.613
5627,-16.65,-33.37,4.78,1.08,-0.349,0.273
5628,-16.65,-33.37,4.31,1.08,0.421,0.643
5629,-17.53,-33.37,4.31,1.08,-0.349,0.673
5630,-16.65,-33.37,4.47,1.08,-0.157,0.791
5631,-16.65,-33.37,4.78,1.08,-0.038,0.554
5632,-17.53,-33.37,4.62,1.06,-0.201,0.51
5633,-16.65,-33.37,4.31,1.08,0.228,0.436
5634,-16.65,-33.37,4.31,1.06,-0.349,0.302
5635,-17.53,-33.37,4.15,1.06,-0.379,0.376
5636,-16.65,-33.37,4.31,1.08,-0.231,0.628
5637,-16.65,-33.37,4.31,1.06,-0.172,0.51
5638,-16.65,-33.37,4.31,1.06,-0.053,0.45
5639,-16.65,-33.37,4.31,1.06,-0.127,0.317
5640,-16.65,-33.37,5.25,1.08,-0.335,0.362
5641,-17.53,-33.37,4.47,1.06,-0.394,0.228
5642,-16.65,-33.37,4.15,1.08,-0.172,0.687
5643,-17.53,-32.49,4.78,1.08,-0.201,0.524
5644,-17.53,-32.49,4.62,1.06,-0.335,0.317
5645,-18.41,-32.49,4.47,1.06,-0.142,0.554
5646,-16.65,-32.49,4.78,1.06,-0.127,0.539
5647,-16.65,-33.37,4.78,1.06,-0.053,0.687
5648,-17.53,-32.49,4.31,1.06,-0.083,0.228
5649,-16.65,-33.37,4.78,1.06,-0.201,0.317
5650,-16.65,-33.37,4.31,1.06,-0.083,0.169
5651,-18.41,-33.37,4.47,1.06,0.051,0.658
5652,-16.65,-32.49,4.78,1.06,-0.216,0.51
5653,-17.53,-33.37,4.78,1.06,-0.335,0.332
5654,-17.53,-33.37,4.47,1.06,-0.216,0.584
5655,-16.65,-33.37,4.78,1.06,-0.29,0.599
5656,-16.65,-33.37,4.47,1.06,-0.157,0.287
5657,-17.53,-33.37,5.1,1.06,-0.009,0.095
5658,-16.65,-33.37,4.62,1.06,-0.142,0.213
5659,-18.41,-34.25,4.47,1.06,-0.246,0.302
5660,-16.65,-34.25,4.62,1.06,0.317,0.376
5661,-17.53,-34.25,4.78,1.06,-0.572,0.125
5662,-16.65,-34.25,4.94,1.06,-0.423,0.747
5663,-16.65,-33.37,4.78,1.06,-0.261,0.747
5664,-17.53,-33.37,4.47,1.06,-0.038,0.599
5665,-17.53,-33.37,4.94,1.06,-0.275,0.258
5666,-17.53,-33.37,4.78,1.06,-0.112,0.495
5667,-16.65,-33.37,4.31,1.06,0.051,0.347
